Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2024-10-17,Jean Sloan,smithamanda@example.org,+61 431 803 579,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,60,99.58.80.240,0
2024-09-15,Jennifer Castillo,marknovak@example.com,83890096,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,167,147.173.122.231,0
2024-08-15,Megan Cook,lwheeler@example.com,5458-9530,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,459,174.37.194.202,0
2025-01-03,Cynthia Washington,joy07@example.com,+61.3.9966.2467,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,583,64.192.88.202,0
2025-12-02,Jennifer Campbell,lanejessica@example.net,0415-030-636,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,2,None,131,112.223.237.241,0
2025-10-26,Sarah Ingram,jonesdesiree@example.com,0844183594,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,227,110.141.1.41,0
2024-04-03,Juan Peters,frenchjim@example.org,86941826,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,265,78.134.154.81,0
2024-05-19,Renee Weber,julie76@example.net,+61 3 5350 6020,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,279,42.49.90.230,0
2025-11-02,Anthony Scott,cheryl40@example.com,+61399767885,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,599,7.59.208.93,0
2025-05-12,Jennifer Weaver,ryanwalsh@example.net,9588 2852,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,373,137.178.92.200,0
2025-03-17,Thomas Carter,mjackson@example.org,0471-628-977,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,201,183.37.1.61,0
2026-03-30,Natalie Smith,aaronbarton@example.org,(02)43039588,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,245,204.0.34.246,0
2025-07-13,Kimberly Anderson,franciswalter@example.org,0498-318-490,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,348,12.131.29.29,0
2025-02-12,Michelle Powell,areid@example.net,0872657642,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,506,164.225.182.157,0
2025-08-12,Peter Gomez,richardmills@example.org,03 8214 7624,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,50,172.233.24.249,0
2025-11-28,Crystal Molina,fmayer@example.net,(03)97776128,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,None,598,64.126.5.15,0
2025-03-14,Mary Maldonado,spearsrhonda@example.org,+61 449 055 913,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,206,180.213.17.195,0
2025-02-09,Joseph Boyd,tara68@example.net,+61.460.665.046,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,None,85,197.160.106.79,0
2025-03-20,Sandra Clarke,smithpatrick@example.com,7824-2826,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,178,188.163.115.242,0
2026-07-11,Jonathan Crawford,christina60@example.net,0406.001.083,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,365,139.38.165.149,0
2026-06-08,Jason Andrews,phillip09@example.org,0451-468-827,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,7,None,10,192.168.1.1,1
2024-05-08,Edwin Humphrey,pinedajeffrey@example.com,4785-0173,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,492,18.184.95.166,0
2025-12-13,Maria Caldwell,stephanie33@example.net,0491 090 374,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,184,55.43.241.54,0
2024-12-26,Derek Mccoy,amy42@example.org,+61-463-866-357,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,570,61.26.103.130,0
2025-07-04,Michael Mayo,benjamincastillo@example.com,08-0650-2953,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,85,71.146.104.160,0
2026-01-24,Gloria Ayala,pmurray@example.com,0872146574,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,None,60,185.168.102.124,0
2026-07-30,Sharon Bishop,taraacosta@example.net,(02)-4385-3874,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,256,97.185.31.210,0
2026-05-07,Luke Sanchez,iosborn@example.com,+61.2.3107.1952,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,146,76.8.239.1,0
2026-08-08,Courtney Davenport,cynthia72@example.com,+61 7 3011 0627,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,508,43.20.11.26,0
2025-07-03,Julia Santiago,cmorrison@example.com,+61-423-564-559,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,244,20.53.227.224,0
2024-05-23,Dakota Perez,kellychristopher@example.net,6503.4702,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,419,106.70.191.126,0
2025-07-23,Lisa Reed,jeffreywilliams@example.org,0869149579,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,187,165.100.31.167,0
2025-11-13,Amy Nixon,reedlauren@example.com,(03).5394.0717,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,481,150.201.180.70,0
2024-10-19,Brandon Freeman,anthonysteele@example.com,(02) 3139 3450,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,None,185,27.245.249.9,0
2025-12-12,Anthony Olson,tateamy@example.net,+61-3-3408-7937,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,None,545,165.73.250.166,0
2024-04-20,Krista Guerra,leahking@example.net,0452-231-642,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,None,361,158.232.155.17,0
2026-03-31,Amanda Lee,alyssa97@example.com,+61272686389,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,171,114.142.141.74,0
2025-01-24,Jason Villa,howellemily@example.org,+61-465-001-071,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,481,175.89.49.169,0
2026-06-16,Penny Reese,ycohen@example.net,0413-452-487,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,576,57.167.49.41,0
2026-07-25,Autumn Meza,samanthaaguirre@example.com,0806139403,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,2,None,151,126.228.104.55,0
2024-05-30,Alexis Bowers,eric03@example.com,(03)-4310-1013,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,553,107.3.122.230,0
2024-04-03,Alyssa Wilson,erinbailey@example.org,+61350810509,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,412,198.194.183.89,0
2025-11-14,Nicole Holmes,sayala@example.org,+61 2 8128 5604,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,208,182.99.125.85,0
2025-08-09,Willie Banks,sara20@example.com,1913 1150,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,393,16.159.172.70,0
2024-10-06,Maureen Young,gregory87@example.org,+61827020327,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,138,208.253.107.206,0
2024-06-03,Lori Martin,penajesse@example.org,+61 465 932 901,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,445,59.189.145.118,0
2026-04-29,Lori Mills,jjames@example.net,+61.8.5908.3869,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,95,148.19.135.73,0
2026-02-15,Stephanie Reed,byates@example.org,0403 398 535,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,None,61,195.68.19.114,0
2024-10-14,Daniel Griffith,brianfoster@example.org,+61 7 2140 5181,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,304,33.1.180.92,0
2026-04-11,Joseph Crawford,sarah05@example.com,08 8561 8300,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,None,118,98.234.7.205,0
2024-06-10,Shane Arnold,michael53@example.org,08 6295 6785,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,148,25.202.148.103,0
2025-08-26,Timothy Gilbert,qgonzales@example.com,6430 1775,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,466,65.10.15.173,0
2025-12-13,Taylor Blake,stephanie50@example.com,0724198714,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,567,129.147.184.47,0
2026-02-03,Colin Austin,gwendolyncarlson@example.net,0441.616.929,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,389,177.24.217.14,0
2024-11-20,Daniel Garcia,raymondvargas@example.org,9632.1619,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,307,49.10.188.10,0
2026-01-25,Sandra Anderson,anthonyhayes@example.org,(02) 4679 4447,5G Mobile Plan,Basic,eSIM via App,Existing Account,1,None,388,32.234.115.37,0
2025-08-25,Kenneth Brooks,garretttimothy@example.net,07-5152-2780,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,387,118.145.97.60,0
2025-11-20,Willie Waller,amy83@example.org,0757139141,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,179,181.93.61.59,0
2024-09-08,Penny Thomas,susancervantes@example.org,26993743,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,None,406,55.64.244.128,0
2025-06-18,Beth White,ymaldonado@example.net,+61396220091,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,174,222.71.212.134,0
2026-07-09,Brittany Cuevas,jennifer24@example.com,+61-3-0794-0581,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,518,34.206.198.189,0
2026-02-17,Mitchell Cervantes,josephpatterson@example.com,+61-7-8789-3941,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,None,121,40.187.93.2,0
2025-08-05,Angela Chapman,klong@example.org,0684.5564,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,71,222.185.31.255,0
2024-11-15,Amy Daniels,erincarr@example.net,(03)-3851-2106,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,5,Yes - Voice Modulation Detected,21,192.168.1.1,1
2024-07-22,Tom Alvarez,michaeltaylor@example.net,0455-157-243,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,535,53.22.255.230,0
2026-06-22,Benjamin Clark,cbaldwin@example.net,(08)40707622,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,None,535,54.15.105.116,0
2025-11-08,Susan Stephens,natasha49@example.org,0827397537,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,575,50.214.108.145,0
2024-03-20,Christopher Griffin,shawn92@example.net,03.2952.6551,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,None,527,79.167.168.193,0
2024-05-24,Alyssa Potter,jcoleman@example.com,3594-9688,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,222,158.243.69.145,0
2024-05-17,Kristen Bailey,cmason@example.com,08 9699 4049,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,183,7.22.124.223,0
2026-07-06,Steven Ford,bennettjesse@example.net,07.3726.0359,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,576,141.192.229.24,0
2024-09-03,Kaitlin Rios,jennifer19@example.net,+61219390961,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,577,12.144.250.94,0
2025-05-20,Amy Matthews,dvillarreal@example.net,(08)-3394-0111,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,410,82.191.210.52,0
2024-07-15,Rhonda Weaver,phamilton@example.org,0264489259,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,None,181,28.185.148.29,0
2025-10-16,Rachel Rice,jacksonamanda@example.com,6701.8535,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,None,245,209.48.95.72,0
2025-05-10,Erin Smith,stefanie22@example.org,0421 494 472,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,512,134.129.6.5,0
2024-12-01,John Smith,stanley84@example.org,07 3251 2037,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,176,26.122.41.57,0
2025-10-08,Lynn Curtis,cbrown@example.org,0839197027,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,94,53.46.49.42,0
2024-10-05,Zachary Flores,pachecoalyssa@example.com,(03)-3221-2245,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,135,117.133.249.136,0
2025-04-16,Cheryl Taylor,michael19@example.net,03-0144-1537,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,573,57.95.33.213,0
2024-04-05,Dalton Hayden,diane34@example.com,02 8249 5719,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,414,212.97.65.50,0
2026-07-17,Joann Roberson,jonescynthia@example.net,0487.970.775,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,383,205.179.245.146,0
2026-05-03,Henry Howard,davisjohn@example.com,0475.218.016,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,None,595,179.212.117.77,0
2024-04-18,Ronald Mcdaniel,clarkryan@example.com,+61-464-225-558,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,383,58.141.246.175,0
2024-05-03,Christine Myers,beanlisa@example.net,+61 8 6255 9351,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,504,60.59.142.209,0
2025-12-08,Michelle Dalton,howardrobert@example.net,(08)97743428,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,None,444,14.166.242.60,0
2025-02-17,Samantha Chang,hgoodwin@example.com,02-0141-5096,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,None,504,179.246.66.96,0
2024-12-09,Jeffrey Miles,umiller@example.net,07 4294 1700,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,483,200.141.120.239,0
2026-01-05,Michael Johnston,drakevalerie@example.net,(02)-9768-0059,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,245,16.155.126.137,0
2024-05-12,Thomas Cortez,jeanette88@example.net,(03)84854698,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,None,492,67.94.150.43,0
2025-01-09,Kimberly Martin,smithtroy@example.com,0341332242,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,None,531,216.183.13.120,0
2024-03-31,Beth Morales,justin85@example.net,0703-2576,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,104,198.105.90.66,0
2024-03-16,Jacob Newman,phernandez@example.com,+61.8.1207.5520,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,None,369,38.238.181.85,0
2024-12-07,Dakota Johnson,steven29@example.net,+61887318961,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,None,317,48.171.14.47,0
2025-06-29,Katie Little,yhayes@example.org,(08).8191.7728,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,129,7.89.56.47,0
2024-04-01,Stephen King MD,mccoyzachary@example.org,+61-472-773-913,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,None,175,82.4.205.79,0
2025-08-07,Sharon Scott,jacobmanning@example.org,02.0698.4806,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,112,112.4.227.30,0
2024-05-22,Aaron Rodriguez,nguyenamanda@example.org,29560584,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,None,414,16.159.14.35,0
2024-11-11,Emma Martin,mendezjennifer@example.org,0477-293-346,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,270,3.59.39.180,0
2025-12-23,Dr. Amanda Baker,marysmith@example.com,+61-491-057-619,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,351,147.121.164.174,0
2025-11-26,Jeremy Gonzalez,james14@example.org,+61.8.8942.3094,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,139,91.134.179.8,0
2025-11-14,Daniel Ortega,clayton87@example.com,0236 6513,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,None,417,168.93.141.51,0
2024-12-31,Michael Mason,wendykramer@example.org,07 3946 5272,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,None,138,131.65.214.174,0
2025-08-06,Mr. Phillip Robles Jr.,freid@example.org,03.9413.5128,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,None,313,11.159.233.214,0
2026-08-17,Tony Woods,jackwillis@example.net,03.5322.7889,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,None,320,114.110.212.51,0
2024-11-24,Ryan Fernandez,pthomas@example.net,(07)-0087-1265,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,386,16.1.78.151,0
2026-06-27,Stacey Barber,robinstone@example.org,9501 1369,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,None,295,200.6.213.228,0
2025-03-28,Stephanie Brown,smithgerald@example.com,07 7498 8470,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,591,28.64.13.175,0
2025-10-30,Eric Tucker,kristagarcia@example.net,0488.285.391,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,None,161,53.44.176.208,0
2025-07-12,Ashley Chang,patriciagibson@example.com,+61.2.9693.8197,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,None,375,72.228.244.205,0
2025-10-29,Melissa Lucas,lwilliams@example.org,07 0558 4667,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,212,124.214.165.81,0
2025-03-10,Christy Gaines,heathermclaughlin@example.net,+61 464 941 632,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,None,135,148.139.177.238,0
2025-09-13,Isaiah Black,paul48@example.org,+61-491-295-444,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,8,Yes - Voice Modulation Detected,16,192.168.1.1,1
2025-12-26,Andrew Campbell,tonyjordan@example.org,1919-6644,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,None,304,69.145.21.66,0
2026-05-28,Daisy Farrell,reidwilliam@example.com,(08)27124710,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,507,126.132.215.196,0
2025-11-24,Tamara Moran,nicholassmith@example.net,(02) 7250 8699,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,None,203,13.58.30.216,0
2024-04-04,Jacqueline Todd,orichards@example.com,+61 3 2952 7790,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,None,323,62.142.69.179,0
2025-05-03,Charlene Yoder,vmiller@example.com,+61 7 3590 5140,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,None,212,128.21.22.165,0
2024-07-21,Russell Holmes,carolynbrock@example.net,+61-2-4429-4921,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,507,81.254.126.92,0
2025-09-12,Brian Gordon,nclark@example.com,(02) 4491 3534,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,352,28.108.67.249,0
2026-08-30,Stacey Turner,brownsherry@example.org,(08)21618875,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,None,383,209.158.228.8,0
2024-08-22,Michael Dalton,paul24@example.com,6140-2413,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,7,None,19,192.168.1.1,1
2025-03-16,Katherine Neal,dstone@example.net,+61 8 1256 5329,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,None,586,151.160.213.118,0
2025-09-01,Christopher Fry,shansen@example.com,+61.450.407.736,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,461,117.104.249.122,0
2025-06-21,Richard Love,kruegercatherine@example.org,0421 248 697,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,None,201,222.207.206.15,0
2026-02-26,Stephanie Chandler,jasonjimenez@example.com,0205492274,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,None,119,203.130.122.213,0
2024-09-01,Shelby Parrish,bill76@example.com,0400.987.489,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,None,378,170.56.119.40,0
2024-08-04,Joshua Rice,austinochoa@example.net,8806.2280,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,None,55,200.60.177.168,0
2024-01-04,Megan Foster,joseph45@example.org,(03).6643.3911,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,None,284,168.46.121.91,0
2024-03-15,Jessica Gardner,phillipkelly@example.com,(03).1052.2154,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,None,533,25.80.246.192,0
