Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2024-06-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,207,179.169.66.199,0
2026-05-10,<PERSON>,<EMAIL_ADDRESS>,4892 9582,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,547,213.225.133.68,0
2024-08-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,513,140.248.238.234,0
2025-11-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,270,10.69.24.21,0
2024-03-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,205,27.236.226.109,0
2024-06-29,<PERSON>,<EMAIL_ADDRESS>,+61 471 339 001,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,503,151.180.71.89,0
2026-08-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,273,141.107.150.33,0
2024-03-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,128,13.71.187.201,0
2024-07-11,Sydney Austin,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,376,77.203.73.167,0
2024-07-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,248,27.119.239.162,0
2026-01-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,351,183.116.221.200,0
2024-01-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,246,10.196.209.71,0
2024-09-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,84,167.249.68.203,0
2024-06-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,356,11.189.209.205,0
2024-04-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,591,111.235.237.155,0
2025-04-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,198,186.21.253.29,0
2025-11-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,2,,118,102.175.122.55,0
2024-07-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,53,101.105.210.106,0
2024-07-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,94,144.31.120.60,0
2025-05-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,261,173.168.136.99,0
2024-01-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,268,60.252.26.134,0
2025-10-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,96,40.89.252.199,0
2026-02-25,<PERSON> English,<EMAIL_ADDRESS>,+61.8.5694.7912,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,411,57.29.153.200,0
2026-06-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,215,44.144.113.137,0
2024-11-17,<PERSON>,<EMAIL_ADDRESS>,7018 7774,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,296,7.241.216.168,0
2024-09-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,336,213.233.28.196,0
2026-06-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,600,104.235.103.71,0
2024-03-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,,174,53.17.9.39,0
2025-11-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,511,175.32.54.226,0
2024-06-29,<PERSON>,<EMAIL_ADDRESS>,(07)-2879-0648,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,367,102.154.182.139,0
2025-06-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,51,72.62.207.163,0
2025-06-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,575,192.233.32.129,0
2026-08-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,420,67.70.23.189,0
2025-03-30,Mrs. <PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,222,101.29.141.65,0
2024-04-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,550,7.135.202.5,0
2026-07-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,480,139.72.205.232,0
2025-01-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,102,109.176.7.67,0
2026-03-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,491,51.188.195.86,0
2024-01-14,<PERSON>,<EMAIL_ADDRESS>,7426 8653,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,196,156.242.223.162,0
2025-01-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,409,43.177.106.203,0
2025-12-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,204,63.20.168.104,0
2024-11-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,234,192.20.94.128,0
2024-07-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,351,137.119.61.14,0
2024-12-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,233,121.201.160.160,0
2026-03-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,228,48.50.44.144,0
2025-10-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,217,86.218.77.127,0
2024-04-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,,58,41.125.202.100,0
2025-04-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,313,132.3.13.26,0
2024-08-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,303,75.34.15.248,0
2025-08-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,506,106.26.129.69,0
2024-07-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,301,131.168.40.204,0
2024-08-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,583,118.113.15.197,0
2025-11-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,592,147.32.10.163,0
2025-02-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,564,45.217.92.35,0
2024-03-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,143,189.183.50.228,0
2026-04-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,528,143.94.209.209,0
2024-02-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,356,212.204.49.133,0
2026-07-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,482,125.31.143.160,0
2024-04-17,<PERSON>,<EMAIL_ADDRESS>,+61.8.1723.2750,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,164,202.5.131.57,0
2026-05-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,2,,440,134.50.115.80,0
2025-06-16,<PERSON>,<EMAIL_ADDRESS>,+61 496 456 555,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,542,158.16.107.41,0
2026-06-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,254,2.3.19.156,0
2025-02-26,Mrs. <PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,538,193.33.52.51,0
2024-07-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,75,124.44.116.162,0
2025-11-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,284,134.1.223.145,0
2025-12-14,<PERSON>,<EMAIL_ADDRESS>,9303 1074,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,289,48.56.188.40,0
2025-07-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,113,108.51.24.26,0
2024-01-01,<PERSON>,<EMAIL_ADDRESS>,73651715,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,551,197.29.169.155,0
2024-11-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,491,130.209.176.204,0
2026-07-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,276,217.71.132.193,0
2026-03-03,<PERSON>,<EMAIL_ADDRESS>,7007-7115,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,564,58.125.89.217,0
2026-01-23,<PERSON>,<EMAIL_ADDRESS>,77790316,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,205,204.202.171.80,0
2025-02-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,201,32.116.87.84,0
2024-08-13,<PERSON>,<EMAIL_ADDRESS>,3476 4746,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,524,155.169.201.36,0
2025-05-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,135,120.107.234.231,0
2026-06-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,531,17.144.31.210,0
2025-10-12,<PERSON>,<EMAIL_ADDRESS>,0008 3395,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,500,183.56.27.234,0
2026-08-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,276,75.133.210.18,0
2025-03-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,517,105.112.30.65,0
2025-02-05,<PERSON>,<EMAIL_ADDRESS>,3207-4323,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,203,149.155.54.5,0
2025-10-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,505,126.40.136.208,0
2025-08-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,8,Yes - Accent Mismatch Suspected,12,192.168.1.1,1
2024-02-13,<PERSON>,<EMAIL_ADDRESS>,5934-3289,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,309,126.59.11.75,0
2026-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,440,194.58.98.128,0
2024-03-11,<PERSON>,<EMAIL_ADDRESS>,9107-8727,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,77,74.119.238.78,0
2024-09-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,579,223.214.246.90,0
2024-01-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,406,36.77.128.245,0
2026-08-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,57,148.169.30.200,0
2024-05-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,433,50.103.181.107,0
2026-04-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,133,7.227.221.206,0
2025-08-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,536,64.203.223.75,0
2024-03-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,101,62.55.122.69,0
2024-03-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,376,200.200.127.214,0
2024-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,,283,187.175.59.156,0
2025-02-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,,535,150.14.43.67,0
2025-11-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,455,195.215.92.164,0
2026-03-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,462,76.122.182.2,0
2024-04-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,178,33.105.198.171,0
2024-09-04,<PERSON>,<EMAIL_ADDRESS>,3205.8166,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,566,75.69.203.214,0
2024-07-30,<PERSON>,<EMAIL_ADDRESS>,50575558,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,320,204.165.79.246,0
2025-07-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,291,178.97.41.241,0
2025-02-05,<PERSON>,<EMAIL_ADDRESS>,2685.7521,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,502,172.86.171.145,0
2025-05-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,406,165.236.184.23,0
2026-01-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,213,63.105.175.148,0
2025-07-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,156,202.18.189.224,0
2024-01-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,569,102.73.87.84,0
2024-08-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,92,103.107.137.118,0
2025-03-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,561,57.72.104.33,0
2026-07-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,546,115.149.192.99,0
2024-08-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,338,101.174.224.97,0
2024-10-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,333,191.118.1.135,0
2026-01-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,194,11.118.246.26,0
2024-01-02,<PERSON>,<EMAIL_ADDRESS>,07-0951-3105,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,371,167.50.125.2,0
2025-06-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,185,2.177.103.148,0
2025-10-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,475,54.98.107.130,0
2025-12-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,553,189.171.204.161,0
2025-06-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,551,150.2.55.41,0
2024-07-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,404,213.140.209.39,0
2025-10-17,<PERSON>,<EMAIL_ADDRESS>,1100.8110,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,337,62.234.166.56,0
2025-09-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,393,92.54.100.180,0
2026-02-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,323,30.148.65.50,0
2025-10-25,Mr. <PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,1,,86,219.176.11.179,0
2024-07-18,<PERSON>,<EMAIL_ADDRESS>,87860659,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,332,9.146.8.94,0
2024-06-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,111,161.145.164.64,0
2024-02-03,<PERSON>,<EMAIL_ADDRESS>,7159.2934,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,178,208.102.171.141,0
2026-04-21,<PERSON>,<EMAIL_ADDRESS>,2522.0128,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,141,180.239.182.116,0
2025-01-31,<PERSON>,<EMAIL_ADDRESS>,+61 8 5937 9996,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,185,117.2.125.136,0
2024-07-12,<PERSON> MD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,117,167.20.147.213,0
2026-03-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,368,203.221.33.118,0
2025-12-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,172,184.120.79.192,0
2024-01-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,342,21.11.149.40,0
2026-02-10,<PERSON>,<EMAIL_ADDRESS>,+61360135807,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,456,93.29.8.191,0
2026-05-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,166,78.233.77.110,0
2026-06-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,535,165.128.241.35,0
2026-05-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,295,199.84.191.134,0
2025-06-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,179,60.179.246.3,0
2024-11-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,492,211.180.225.233,0
2024-12-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,152,80.77.168.152,0
2024-10-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,300,202.227.72.229,0
2024-09-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,562,223.137.10.55,0
2026-01-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,462,153.4.83.77,0
2025-08-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,178,117.178.154.181,0
2024-09-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,59,110.195.143.237,0
2025-01-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,161,36.250.235.250,0
2026-01-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,169,169.142.74.153,0
2025-12-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,220,155.216.229.166,0
2025-04-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,501,144.158.128.190,0
2025-09-27,<PERSON>,<EMAIL_ADDRESS>,2963-5566,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,314,1.30.39.222,0
2024-05-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,201,18.65.221.230,0
2026-03-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,379,208.11.196.200,0
2025-04-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,221,79.221.26.251,0
2024-03-22,<PERSON>,<EMAIL_ADDRESS>,10251179,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,465,98.74.81.184,0
2024-01-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,1,,223,88.217.250.175,0
2024-07-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,490,45.90.103.93,0
2024-01-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,112,42.255.158.157,0
2026-01-25,<PERSON>,<EMAIL_ADDRESS>,9788.0492,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,518,75.174.30.140,0
2024-10-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,2,,503,30.252.154.193,0
2025-04-21,<PERSON> Little,<EMAIL_ADDRESS>,6999-4971,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,272,141.190.43.171,0
2025-12-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,453,72.233.85.23,0
2025-07-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,422,39.106.17.26,0
2024-02-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,304,20.231.167.147,0
2026-03-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,239,11.68.169.220,0
