customer_id,name,email,account_type,ip_address,region
1187,Customer_1187,user_1187@example.com,Existing Account,192.168.151.171,NSW
1188,Customer_1188,user_1188@example.com,Existing Account,192.168.189.185,QLD
1189,Customer_1189,user_1189@example.com,New Unrecognized Account,192.168.169.108,TAS
1190,Customer_1190,user_1190@example.com,Existing Account,192.168.26.83,SA
1191,Customer_1191,user_1191@example.com,Existing Account,192.168.25.111,TAS
1192,Customer_1192,user_1192@example.com,Existing Account,192.168.152.95,VIC
1193,Customer_1193,user_1193@example.com,Existing Account,192.168.80.125,QLD
1194,Customer_1194,user_1194@example.com,New Unrecognized Account,192.168.162.164,QLD
1195,Customer_1195,user_1195@example.com,Existing Account,192.168.192.6,TAS
1196,Customer_1196,user_1196@example.com,Existing Account,192.168.61.82,QLD
1197,Customer_1197,user_1197@example.com,New Unrecognized Account,192.168.31.225,WA
1198,Customer_1198,user_1198@example.com,Existing Account,192.168.16.91,NSW
1199,Customer_1199,user_1199@example.com,New Unrecognized Account,192.168.174.132,WA
1200,Customer_1200,user_1200@example.com,Existing Account,192.168.208.226,TAS
1201,Customer_1201,user_1201@example.com,Existing Account,192.168.179.163,NSW
1202,Customer_1202,user_1202@example.com,New Unrecognized Account,192.168.140.192,NSW
1203,Customer_1203,user_1203@example.com,Existing Account,192.168.133.140,QLD
1204,Customer_1204,user_1204@example.com,Existing Account,192.168.50.194,TAS
1205,Customer_1205,user_1205@example.com,New Unrecognized Account,192.168.161.43,TAS
1206,Customer_1206,user_1206@example.com,Existing Account,192.168.73.100,NSW
1207,Customer_1207,user_1207@example.com,New Unrecognized Account,192.168.70.148,SA
1208,Customer_1208,user_1208@example.com,Existing Account,192.168.140.155,VIC
1209,Customer_1209,user_1209@example.com,Existing Account,192.168.143.128,VIC
1210,Customer_1210,user_1210@example.com,Existing Account,192.168.180.221,WA
1211,Customer_1211,user_1211@example.com,Existing Account,192.168.131.212,NSW
1212,Customer_1212,user_1212@example.com,Existing Account,192.168.42.84,WA
1213,Customer_1213,user_1213@example.com,Existing Account,192.168.20.155,QLD
1214,Customer_1214,user_1214@example.com,New Unrecognized Account,192.168.180.168,VIC
1215,Customer_1215,user_1215@example.com,New Unrecognized Account,192.168.231.139,SA
1216,Customer_1216,user_1216@example.com,New Unrecognized Account,192.168.226.79,NSW
1217,Customer_1217,user_1217@example.com,Existing Account,192.168.180.196,NSW
1218,Customer_1218,user_1218@example.com,Existing Account,192.168.6.180,WA
1219,Customer_1219,user_1219@example.com,Existing Account,192.168.240.118,NSW
1220,Customer_1220,user_1220@example.com,Existing Account,192.168.55.128,NSW
1221,Customer_1221,user_1221@example.com,Existing Account,192.168.70.110,VIC
1222,Customer_1222,user_1222@example.com,New Unrecognized Account,192.168.251.63,NSW
1223,Customer_1223,user_1223@example.com,Existing Account,192.168.116.82,VIC
1224,Customer_1224,user_1224@example.com,New Unrecognized Account,192.168.235.60,VIC
1225,Customer_1225,user_1225@example.com,Existing Account,192.168.141.26,TAS
1226,Customer_1226,user_1226@example.com,Existing Account,192.168.227.86,WA
1227,Customer_1227,user_1227@example.com,Existing Account,192.168.130.6,VIC
1228,Customer_1228,user_1228@example.com,New Unrecognized Account,192.168.121.140,TAS
1229,Customer_1229,user_1229@example.com,Existing Account,192.168.79.222,NSW
1230,Customer_1230,user_1230@example.com,New Unrecognized Account,192.168.100.63,WA
1231,Customer_1231,user_1231@example.com,Existing Account,192.168.165.165,VIC
1232,Customer_1232,user_1232@example.com,Existing Account,192.168.147.57,QLD
1233,Customer_1233,user_1233@example.com,Existing Account,192.168.128.130,WA
1234,Customer_1234,user_1234@example.com,Existing Account,192.168.50.241,VIC
1235,Customer_1235,user_1235@example.com,Existing Account,192.168.236.37,SA
1236,Customer_1236,user_1236@example.com,New Unrecognized Account,192.168.193.148,WA
1237,Customer_1237,user_1237@example.com,New Unrecognized Account,192.168.230.173,NSW
1238,Customer_1238,user_1238@example.com,Existing Account,192.168.49.126,VIC
1239,Customer_1239,user_1239@example.com,Existing Account,192.168.191.106,QLD
1240,Customer_1240,user_1240@example.com,Existing Account,192.168.6.26,SA
1241,Customer_1241,user_1241@example.com,Existing Account,192.168.216.135,NSW
1242,Customer_1242,user_1242@example.com,Existing Account,192.168.133.197,WA
1243,Customer_1243,user_1243@example.com,Existing Account,192.168.57.6,SA
1244,Customer_1244,user_1244@example.com,Existing Account,192.168.169.130,NSW
1245,Customer_1245,user_1245@example.com,New Unrecognized Account,192.168.227.27,NSW
1246,Customer_1246,user_1246@example.com,New Unrecognized Account,192.168.112.74,WA
1247,Customer_1247,user_1247@example.com,Existing Account,192.168.184.176,QLD
1248,Customer_1248,user_1248@example.com,Existing Account,192.168.198.240,NSW
1249,Customer_1249,user_1249@example.com,Existing Account,192.168.248.252,SA
1250,Customer_1250,user_1250@example.com,New Unrecognized Account,192.168.151.25,WA
1251,Customer_1251,user_1251@example.com,Existing Account,192.168.96.223,WA
1252,Customer_1252,user_1252@example.com,Existing Account,192.168.162.73,VIC
1253,Customer_1253,user_1253@example.com,Existing Account,192.168.56.125,NSW
1254,Customer_1254,user_1254@example.com,New Unrecognized Account,192.168.108.234,SA
1255,Customer_1255,user_1255@example.com,Existing Account,192.168.206.205,TAS
1256,Customer_1256,user_1256@example.com,Existing Account,192.168.103.111,TAS
1257,Customer_1257,user_1257@example.com,New Unrecognized Account,192.168.115.8,TAS
1258,Customer_1258,user_1258@example.com,Existing Account,192.168.50.83,WA
1259,Customer_1259,user_1259@example.com,Existing Account,192.168.20.81,WA
1260,Customer_1260,user_1260@example.com,Existing Account,192.168.231.2,NSW
1261,Customer_1261,user_1261@example.com,Existing Account,192.168.93.98,NSW
1262,Customer_1262,user_1262@example.com,Existing Account,192.168.252.78,WA
1263,Customer_1263,user_1263@example.com,New Unrecognized Account,192.168.251.228,NSW
1264,Customer_1264,user_1264@example.com,New Unrecognized Account,192.168.34.73,VIC
1265,Customer_1265,user_1265@example.com,New Unrecognized Account,192.168.90.145,TAS
1266,Customer_1266,user_1266@example.com,New Unrecognized Account,192.168.81.23,SA
1267,Customer_1267,user_1267@example.com,Existing Account,192.168.110.234,SA
1268,Customer_1268,user_1268@example.com,New Unrecognized Account,192.168.53.42,SA
1269,Customer_1269,user_1269@example.com,Existing Account,192.168.73.193,WA
1270,Customer_1270,user_1270@example.com,Existing Account,192.168.209.251,WA
1271,Customer_1271,user_1271@example.com,Existing Account,192.168.158.101,WA
1272,Customer_1272,user_1272@example.com,Existing Account,192.168.9.223,QLD
1273,Customer_1273,user_1273@example.com,Existing Account,192.168.219.239,NSW
1274,Customer_1274,user_1274@example.com,New Unrecognized Account,192.168.165.227,TAS
1275,Customer_1275,user_1275@example.com,Existing Account,192.168.54.77,QLD
1276,Customer_1276,user_1276@example.com,Existing Account,192.168.221.78,TAS
1277,Customer_1277,user_1277@example.com,Existing Account,192.168.232.202,WA
1278,Customer_1278,user_1278@example.com,Existing Account,192.168.192.187,NSW
1279,Customer_1279,user_1279@example.com,Existing Account,192.168.205.175,TAS
1280,Customer_1280,user_1280@example.com,Existing Account,192.168.190.21,NSW
1281,Customer_1281,user_1281@example.com,Existing Account,192.168.99.95,WA
1282,Customer_1282,user_1282@example.com,Existing Account,192.168.41.86,QLD
1283,Customer_1283,user_1283@example.com,Existing Account,192.168.128.88,SA
1284,Customer_1284,user_1284@example.com,New Unrecognized Account,192.168.169.95,QLD
1285,Customer_1285,user_1285@example.com,New Unrecognized Account,192.168.7.129,TAS
1286,Customer_1286,user_1286@example.com,New Unrecognized Account,192.168.228.89,TAS
1287,Customer_1287,user_1287@example.com,Existing Account,192.168.139.14,SA
1288,Customer_1288,user_1288@example.com,Existing Account,192.168.64.104,NSW
1289,Customer_1289,user_1289@example.com,Existing Account,192.168.120.92,TAS
1290,Customer_1290,user_1290@example.com,New Unrecognized Account,192.168.198.67,QLD
1291,Customer_1291,user_1291@example.com,Existing Account,192.168.235.140,NSW
1292,Customer_1292,user_1292@example.com,Existing Account,192.168.40.250,NSW
1293,Customer_1293,user_1293@example.com,New Unrecognized Account,192.168.229.14,WA
1294,Customer_1294,user_1294@example.com,New Unrecognized Account,192.168.164.245,NSW
1295,Customer_1295,user_1295@example.com,Existing Account,192.168.119.45,NSW
1296,Customer_1296,user_1296@example.com,Existing Account,192.168.135.154,QLD
1297,Customer_1297,user_1297@example.com,Existing Account,192.168.91.135,WA
1298,Customer_1298,user_1298@example.com,New Unrecognized Account,192.168.104.93,TAS
1299,Customer_1299,user_1299@example.com,New Unrecognized Account,192.168.27.213,VIC
1300,Customer_1300,user_1300@example.com,Existing Account,192.168.142.121,TAS
1301,Customer_1301,user_1301@example.com,New Unrecognized Account,192.168.184.117,WA
1302,Customer_1302,user_1302@example.com,New Unrecognized Account,192.168.17.99,QLD
1303,Customer_1303,user_1303@example.com,New Unrecognized Account,192.168.125.100,SA
1304,Customer_1304,user_1304@example.com,Existing Account,192.168.73.184,NSW
1305,Customer_1305,user_1305@example.com,Existing Account,192.168.150.203,VIC
1306,Customer_1306,user_1306@example.com,Existing Account,192.168.136.17,SA
1307,Customer_1307,user_1307@example.com,Existing Account,192.168.192.185,WA
1308,Customer_1308,user_1308@example.com,Existing Account,192.168.195.61,VIC
1309,Customer_1309,user_1309@example.com,Existing Account,192.168.173.176,VIC
1310,Customer_1310,user_1310@example.com,Existing Account,192.168.186.245,QLD
1311,Customer_1311,user_1311@example.com,New Unrecognized Account,192.168.136.100,QLD
1312,Customer_1312,user_1312@example.com,Existing Account,192.168.110.199,TAS
1313,Customer_1313,user_1313@example.com,New Unrecognized Account,192.168.94.90,NSW
1314,Customer_1314,user_1314@example.com,Existing Account,192.168.34.209,VIC
1315,Customer_1315,user_1315@example.com,Existing Account,192.168.44.170,TAS
1316,Customer_1316,user_1316@example.com,Existing Account,192.168.26.37,WA
1317,Customer_1317,user_1317@example.com,Existing Account,192.168.109.214,QLD
1318,Customer_1318,user_1318@example.com,Existing Account,192.168.97.169,NSW
1319,Customer_1319,user_1319@example.com,Existing Account,192.168.7.216,SA
1320,Customer_1320,user_1320@example.com,Existing Account,192.168.52.29,SA
1321,Customer_1321,user_1321@example.com,Existing Account,192.168.107.52,VIC
1322,Customer_1322,user_1322@example.com,Existing Account,192.168.136.200,VIC
1323,Customer_1323,user_1323@example.com,New Unrecognized Account,192.168.137.236,VIC
1324,Customer_1324,user_1324@example.com,Existing Account,192.168.138.180,VIC
1325,Customer_1325,user_1325@example.com,Existing Account,192.168.199.133,NSW
1326,Customer_1326,user_1326@example.com,New Unrecognized Account,192.168.35.111,VIC
1327,Customer_1327,user_1327@example.com,Existing Account,192.168.166.11,SA
1328,Customer_1328,user_1328@example.com,Existing Account,192.168.157.89,QLD
1329,Customer_1329,user_1329@example.com,New Unrecognized Account,192.168.215.67,NSW
1330,Customer_1330,user_1330@example.com,Existing Account,192.168.33.134,NSW
1331,Customer_1331,user_1331@example.com,New Unrecognized Account,192.168.156.179,NSW
1332,Customer_1332,user_1332@example.com,New Unrecognized Account,192.168.108.22,TAS
1333,Customer_1333,user_1333@example.com,Existing Account,192.168.224.83,WA
1334,Customer_1334,user_1334@example.com,Existing Account,192.168.127.29,QLD
1335,Customer_1335,user_1335@example.com,Existing Account,192.168.240.57,VIC
1336,Customer_1336,user_1336@example.com,Existing Account,192.168.21.184,TAS
1337,Customer_1337,user_1337@example.com,New Unrecognized Account,192.168.54.15,SA
1338,Customer_1338,user_1338@example.com,Existing Account,192.168.163.92,VIC
1339,Customer_1339,user_1339@example.com,Existing Account,192.168.138.230,QLD
1340,Customer_1340,user_1340@example.com,Existing Account,192.168.39.224,WA
1341,Customer_1341,user_1341@example.com,New Unrecognized Account,192.168.164.39,QLD
1342,Customer_1342,user_1342@example.com,Existing Account,192.168.184.142,TAS
1343,Customer_1343,user_1343@example.com,Existing Account,192.168.82.37,WA
1344,Customer_1344,user_1344@example.com,Existing Account,192.168.131.197,QLD
1345,Customer_1345,user_1345@example.com,New Unrecognized Account,192.168.183.37,NSW
1346,Customer_1346,user_1346@example.com,Existing Account,192.168.8.119,SA
1347,Customer_1347,user_1347@example.com,Existing Account,192.168.103.64,QLD
1348,Customer_1348,user_1348@example.com,Existing Account,192.168.167.26,TAS
1349,Customer_1349,user_1349@example.com,New Unrecognized Account,192.168.209.143,WA
1350,Customer_1350,user_1350@example.com,Existing Account,192.168.100.83,QLD
1351,Customer_1351,user_1351@example.com,Existing Account,192.168.148.20,NSW
1352,Customer_1352,user_1352@example.com,Existing Account,192.168.24.216,NSW
1353,Customer_1353,user_1353@example.com,Existing Account,192.168.236.184,WA
1354,Customer_1354,user_1354@example.com,Existing Account,192.168.138.137,SA
1355,Customer_1355,user_1355@example.com,New Unrecognized Account,192.168.167.199,WA
1356,Customer_1356,user_1356@example.com,New Unrecognized Account,192.168.229.212,NSW
1357,Customer_1357,user_1357@example.com,Existing Account,192.168.88.172,NSW
1358,Customer_1358,user_1358@example.com,New Unrecognized Account,192.168.20.49,VIC
1359,Customer_1359,user_1359@example.com,New Unrecognized Account,192.168.128.147,WA
1360,Customer_1360,user_1360@example.com,Existing Account,192.168.3.203,NSW
1361,Customer_1361,user_1361@example.com,Existing Account,192.168.130.97,SA
1362,Customer_1362,user_1362@example.com,Existing Account,192.168.214.69,TAS
1363,Customer_1363,user_1363@example.com,Existing Account,192.168.178.168,WA
1364,Customer_1364,user_1364@example.com,Existing Account,192.168.48.185,WA
1365,Customer_1365,user_1365@example.com,Existing Account,192.168.68.119,VIC
1366,Customer_1366,user_1366@example.com,New Unrecognized Account,192.168.132.234,QLD
1367,Customer_1367,user_1367@example.com,Existing Account,192.168.8.119,SA
1368,Customer_1368,user_1368@example.com,Existing Account,192.168.213.140,SA
1369,Customer_1369,user_1369@example.com,New Unrecognized Account,192.168.234.213,QLD
1370,Customer_1370,user_1370@example.com,New Unrecognized Account,192.168.9.64,WA
1371,Customer_1371,user_1371@example.com,Existing Account,192.168.176.176,TAS
1372,Customer_1372,user_1372@example.com,New Unrecognized Account,192.168.244.170,QLD
1373,Customer_1373,user_1373@example.com,New Unrecognized Account,192.168.136.110,NSW
1374,Customer_1374,user_1374@example.com,Existing Account,192.168.171.182,WA
1375,Customer_1375,user_1375@example.com,Existing Account,192.168.161.249,QLD
1376,Customer_1376,user_1376@example.com,Existing Account,192.168.29.239,VIC
1377,Customer_1377,user_1377@example.com,Existing Account,192.168.183.202,QLD
